Pair,Distance
"(125, 187)",1.980371514
"(187, 126)",9.586636062
"(126, 187)",9.586636062
"(187, 127)",5.867357805
"(127, 187)",5.867357805
"(187, 128)",9.068661197
"(128, 187)",9.068661197
"(187, 129)",8.644264804
"(129, 187)",8.644264804
"(187, 130)",2.591365618
"(130, 187)",2.591365618
"(187, 131)",4.752618231
"(131, 187)",4.752618231
"(187, 132)",5.483599075
"(132, 187)",5.483599075
"(187, 133)",7.614901605
"(133, 187)",7.614901605
"(187, 134)",2.124778135
"(134, 187)",2.124778135
"(187, 135)",1.514405401
"(135, 187)",1.514405401
"(187, 136)",2.037289098
"(136, 187)",2.037289098
"(187, 137)",5.945153454
"(137, 187)",5.945153454
"(187, 138)",1.821176264
"(138, 187)",1.821176264
"(187, 139)",14.84927561
"(139, 187)",14.84927561
"(187, 140)",13.41490279
"(140, 187)",13.41490279
"(187, 141)",5.790121389
"(141, 187)",5.790121389
"(187, 142)",6.010397409
"(142, 187)",6.010397409
"(187, 143)",4.313184659
"(143, 187)",4.313184659
"(187, 144)",2.194993058
"(144, 187)",2.194993058
"(187, 145)",20.26638799
"(145, 187)",20.26638799
"(187, 146)",7.174598114
"(146, 187)",7.174598114
"(187, 147)",4.162626466
"(147, 187)",4.162626466
"(187, 148)",22.03133018
"(148, 187)",22.03133018
"(187, 149)",5.462099638
"(149, 187)",5.462099638
"(187, 150)",2.268563384
"(150, 187)",2.268563384
"(187, 151)",20.66064789
"(151, 187)",20.66064789
"(187, 152)",7.501687809
"(152, 187)",7.501687809
"(187, 153)",7.358088971
"(153, 187)",7.358088971
"(187, 154)",3.703060475
"(154, 187)",3.703060475
"(187, 155)",19.3763983
"(155, 187)",19.3763983
"(187, 156)",2.661145582
"(156, 187)",2.661145582
"(187, 157)",5.882084297
"(157, 187)",5.882084297
"(187, 158)",7.128492386
"(158, 187)",7.128492386
"(187, 159)",1.672233635
"(159, 187)",1.672233635
"(187, 160)",7.296448968
"(160, 187)",7.296448968
"(187, 161)",8.425915034
"(161, 187)",8.425915034
"(187, 162)",0.970208679
"(162, 187)",0.970208679
"(187, 163)",20.27589496
"(163, 187)",20.27589496
"(187, 164)",5.542567183
"(164, 187)",5.542567183
"(187, 165)",2.905406522
"(165, 187)",2.905406522
"(187, 166)",1.989194982
"(166, 187)",1.989194982
"(187, 167)",12.03775825
"(167, 187)",12.03775825
"(187, 168)",3.481914536
"(168, 187)",3.481914536
"(187, 169)",7.911668395
"(169, 187)",7.911668395
"(188, 120)",2.123286844
"(120, 188)",2.123286844
"(188, 121)",11.59726834
"(121, 188)",11.59726834
"(188, 122)",2.355617461
"(122, 188)",2.355617461
"(188, 123)",4.18996679
"(123, 188)",4.18996679
"(188, 124)",3.3301136
"(124, 188)",3.3301136
"(188, 125)",6.266402261
"(125, 188)",6.266402261
"(188, 126)",4.405333979
"(126, 188)",4.405333979
"(188, 127)",2.817358251
"(127, 188)",2.817358251
"(188, 128)",1.781594931
"(128, 188)",1.781594931
"(188, 129)",3.367955094
"(129, 188)",3.367955094
"(188, 130)",4.022693717
"(130, 188)",4.022693717
"(188, 131)",1.566165606
"(131, 188)",1.566165606
"(188, 132)",1.21937845
"(132, 188)",1.21937845
"(188, 133)",2.62454683
"(133, 188)",2.62454683
"(188, 134)",6.049605919
"(134, 188)",6.049605919
"(188, 135)",9.971948219
"(135, 188)",9.971948219
"(188, 136)",8.166181956
"(136, 188)",8.166181956
"(188, 137)",0.320316751
"(137, 188)",0.320316751
"(188, 138)",8.849192959
"(138, 188)",8.849192959
"(188, 139)",7.318507638
"(139, 188)",7.318507638
"(188, 140)",6.265967301
"(140, 188)",6.265967301
"(188, 141)",0.69978802
"(141, 188)",0.69978802
"(188, 142)",11.3963791
"(142, 188)",11.3963791
"(188, 143)",2.188468662
"(143, 188)",2.188468662
"(188, 144)",4.722916697
"(144, 188)",4.722916697
"(188, 145)",14.97274203
"(145, 188)",14.97274203
"(188, 146)",1.572752138
"(146, 188)",1.572752138
"(188, 147)",2.328712097
"(147, 188)",2.328712097
"(188, 148)",16.73768422
"(148, 188)",16.73768422
"(188, 149)",2.05909922
"(149, 188)",2.05909922
"(188, 150)",5.468748308
"(150, 188)",5.468748308
"(188, 151)",15.36700193
"(151, 188)",15.36700193
"(188, 152)",2.511395171
"(152, 188)",2.511395171
"(188, 153)",1.329858214
"(153, 188)",1.329858214
"(188, 154)",10.94725214
"(154, 188)",10.94725214
"(188, 155)",14.08275234
"(155, 188)",14.08275234
"(188, 156)",3.967453835
"(156, 188)",3.967453835
"(188, 157)",0.714825198
"(157, 188)",0.714825198
"(188, 158)",1.264862808
"(158, 188)",1.264862808
"(188, 159)",6.502585378
"(159, 188)",6.502585378
"(188, 160)",1.432819389
"(160, 188)",1.432819389
"(188, 161)",2.988856647
"(161, 188)",2.988856647
"(188, 162)",7.075737988
"(162, 188)",7.075737988
"(188, 163)",14.98231114
"(163, 188)",14.98231114
"(188, 164)",0.523753616
"(164, 188)",0.523753616
"(188, 165)",3.297678034
"(165, 188)",3.297678034
"(188, 166)",9.017211678
"(166, 188)",9.017211678
"(188, 167)",4.395951277
"(167, 188)",4.395951277
"(188, 168)",10.50993123
"(168, 188)",10.50993123
"(188, 169)",2.048038816
"(169, 188)",2.048038816
"(189, 120)",12.42468597
"(120, 189)",12.42468597
"(189, 121)",22.92175482
"(121, 189)",22.92175482
"(189, 122)",13.677867
"(122, 189)",13.677867
"(189, 123)",13.6761893
"(123, 189)",13.6761893
"(189, 124)",13.52681171
"(124, 189)",13.52681171
"(189, 125)",8.653150409
"(125, 189)",8.653150409
"(189, 126)",14.843559
"(126, 189)",14.843559
"(189, 127)",11.94430405
"(127, 189)",11.94430405
"(189, 128)",15.09956385
"(128, 189)",15.09956385
"(189, 129)",13.90118774
"(129, 189)",13.90118774
"(189, 130)",9.952126484
"(130, 189)",9.952126484
"(189, 131)",12.96484378
"(131, 189)",12.96484378
"(189, 132)",12.93483156
"(132, 189)",12.93483156
"(189, 133)",13.53439244
"(133, 189)",13.53439244
"(189, 134)",8.50700395
"(134, 189)",8.50700395
"(189, 135)",6.39776009
"(135, 189)",6.39776009
"(189, 136)",7.395992602
"(136, 189)",7.395992602
"(189, 137)",14.47533454
"(137, 189)",14.47533454
"(189, 138)",6.611635988
"(138, 189)",6.611635988
"(189, 139)",21.90842299
"(139, 189)",21.90842299
"(189, 140)",16.03385728
"(140, 189)",16.03385728
"(189, 141)",14.31303244
"(141, 189)",14.31303244
"(189, 142)",6.373091662
"(142, 189)",6.373091662
"(189, 143)",12.37317431
"(143, 189)",12.37317431
"(189, 144)",8.412617695
"(144, 189)",8.412617695
"(189, 145)",26.2972285
"(145, 189)",26.2972285
"(189, 146)",13.20550077
"(146, 189)",13.20550077
"(189, 147)",12.51341775
"(147, 189)",12.51341775
"(189, 148)",28.06217069
"(148, 189)",28.06217069
"(189, 149)",12.67522275
"(149, 189)",12.67522275
"(189, 150)",7.512313253
"(150, 189)",7.512313253
"(189, 151)",26.6914884
"(151, 189)",26.6914884
"(189, 152)",13.42124078
"(152, 189)",13.42124078
"(189, 153)",13.38899162
"(153, 189)",13.38899162
"(189, 154)",3.942412584
"(154, 189)",3.942412584
"(189, 155)",25.40723882
"(155, 189)",25.40723882
"(189, 156)",9.173486484
"(156, 189)",9.173486484
"(189, 157)",14.25773042
"(157, 189)",14.25773042
"(189, 158)",15.22619926
"(158, 189)",15.22619926
"(189, 159)",7.671632777
"(159, 189)",7.671632777
"(189, 160)",15.99191474
"(160, 189)",15.99191474
"(189, 161)",14.45681769
"(161, 189)",14.45681769
"(189, 162)",7.607880113
"(162, 189)",7.607880113
"(189, 163)",26.30679762
"(163, 189)",26.30679762
"(189, 164)",14.5246714
"(164, 189)",14.5246714
"(189, 165)",10.54659212
"(165, 189)",10.54659212
"(189, 166)",6.618533207
"(166, 189)",6.618533207
"(189, 167)",14.65671274
"(167, 189)",14.65671274
"(189, 168)",5.125316556
"(168, 189)",5.125316556
"(189, 169)",17.57572728
"(169, 189)",17.57572728
"(190, 120)",2.418003109
"(120, 190)",2.418003109
"(190, 121)",13.90970052
"(121, 190)",13.90970052
"(190, 122)",2.571854569
"(122, 190)",2.571854569
"(190, 123)",3.832492054
"(123, 190)",3.832492054
"(190, 124)",2.972638864
"(124, 190)",2.972638864
"(190, 125)",4.995201469
"(125, 190)",4.995201469
"(190, 126)",4.289448287
"(126, 190)",4.289448287
"(190, 127)",1.017370738
"(127, 190)",1.017370738
"(190, 128)",3.696101119
"(128, 190)",3.696101119
"(190, 129)",3.347077029
"(129, 190)",3.347077029
"(190, 130)",3.35969086
"(130, 190)",3.35969086
"(190, 131)",1.78097356
"(131, 190)",1.78097356
"(190, 132)",1.94681748
"(132, 190)",1.94681748
"(190, 133)",2.840846075
"(133, 190)",2.840846075
"(190, 134)",6.21520129
"(134, 190)",6.21520129
"(190, 135)",6.538873444
"(135, 190)",6.538873444
"(190, 136)",8.331777328
"(136, 190)",8.331777328
"(190, 137)",2.130184062
"(137, 190)",2.130184062
"(190, 138)",6.809107692
"(138, 190)",6.809107692
"(190, 139)",8.854412476
"(139, 190)",8.854412476
"(190, 140)",6.767351561
"(140, 190)",6.767351561
"(190, 141)",2.230162656
"(141, 190)",2.230162656
"(190, 142)",11.56197447
"(142, 190)",11.56197447
"(190, 143)",2.217983785
"(143, 190)",2.217983785
"(190, 144)",3.500555666
"(144, 190)",3.500555666
"(190, 145)",17.28523634
"(145, 190)",17.28523634
"(190, 146)",3.028313706
"(146, 190)",3.028313706
"(190, 147)",2.358227219
"(147, 190)",2.358227219
"(190, 148)",19.05017853
"(148, 190)",19.05017853
"(190, 149)",0.059589479
"(149, 190)",0.059589479
"(190, 150)",4.24632514
"(150, 190)",4.24632514
"(190, 151)",17.67949624
"(151, 190)",17.67949624
"(190, 152)",2.727632279
"(152, 190)",2.727632279
"(190, 153)",2.874337972
"(153, 190)",2.874337972
"(190, 154)",8.144496108
"(154, 190)",8.144496108
"(190, 155)",16.39524666
"(155, 190)",16.39524666
"(190, 156)",2.997928664
"(156, 190)",2.997928664
"(190, 157)",2.198410598
"(157, 190)",2.198410598
"(190, 158)",2.800705508
"(158, 190)",2.800705508
"(190, 159)",5.130846758
"(159, 190)",5.130846758
"(190, 160)",2.96866209
"(160, 190)",2.96866209
"(190, 161)",4.819850573
"(161, 190)",4.819850573
"(190, 162)",7.24133336
"(162, 190)",7.24133336
"(190, 163)",17.29474332
"(163, 190)",17.29474332
"(190, 164)",1.98260845
"(164, 190)",1.98260845
"(190, 165)",2.863277568
"(165, 190)",2.863277568
"(190, 166)",6.977188548
"(166, 190)",6.977188548
"(190, 167)",4.03847654
"(167, 190)",4.03847654
"(190, 168)",8.469908101
"(168, 190)",8.469908101
"(190, 169)",3.583943654
"(169, 190)",3.583943654
"(191, 120)",1.705911943
"(120, 191)",1.705911943
"(191, 121)",12.47874524
"(121, 191)",12.47874524
"(191, 122)",2.484365532
"(122, 191)",2.484365532
"(191, 123)",4.318714861
"(123, 191)",4.318714861
"(191, 124)",3.458861672
"(124, 191)",3.458861672
"(191, 125)",4.912559126
"(125, 191)",4.912559126
"(191, 126)",4.988490662
"(126, 191)",4.988490662
"(191, 127)",2.56390102
"(127, 191)",2.56390102
"(191, 128)",2.411540851
"(128, 191)",2.411540851
"(191, 129)",3.580091154
"(129, 191)",3.580091154
"(191, 130)",3.27698638
"(130, 191)",3.27698638
"(191, 131)",1.148790705
"(131, 191)",1.148790705
"(191, 132)",0.801444316
"(132, 191)",0.801444316
"(191, 133)",2.753294901
"(133, 191)",2.753294901
"(191, 134)",5.24051874
"(134, 191)",5.24051874
"(191, 135)",6.687691799
"(135, 191)",6.687691799
"(191, 136)",7.357094777
"(136, 191)",7.357094777
"(191, 137)",0.903473434
"(137, 191)",0.903473434
"(191, 138)",6.726465349
"(138, 191)",6.726465349
"(191, 139)",7.901664322
"(139, 191)",7.901664322
"(191, 140)",7.253574369
"(140, 191)",7.253574369
"(191, 141)",0.554635755
"(141, 191)",0.554635755
"(191, 142)",10.58729192
"(142, 191)",10.58729192
"(191, 143)",1.921216995
"(143, 191)",1.921216995
"(191, 144)",3.977271497
"(144, 191)",3.977271497
"(191, 145)",15.85421893
"(145, 191)",15.85421893
"(191, 146)",1.59735843
"(146, 191)",1.59735843
"(191, 147)",2.06146043
"(147, 191)",2.06146043
"(191, 148)",17.61922325
"(148, 191)",17.61922325
"(191, 149)",1.805641989
"(149, 191)",1.805641989
"(191, 150)",4.723040971
"(150, 191)",4.723040971
"(191, 151)",16.24854096
"(151, 191)",16.24854096
"(191, 152)",2.640143242
"(152, 191)",2.640143242
"(191, 153)",1.443382696
"(153, 191)",1.443382696
"(191, 154)",10.13816496
"(154, 191)",10.13816496
"(191, 155)",14.96429138
"(155, 191)",14.96429138
"(191, 156)",3.221808635
"(156, 191)",3.221808635
"(191, 157)",0.64386463
"(157, 191)",0.64386463
"(191, 158)",1.847957354
"(158, 191)",1.847957354
"(191, 159)",5.756878041
"(159, 191)",5.756878041
"(191, 160)",2.015913935
"(160, 191)",2.015913935
"(191, 161)",3.432639815
"(161, 191)",3.432639815
"(191, 162)",6.266650809
"(162, 191)",6.266650809
"(191, 163)",15.86378804
"(163, 191)",15.86378804
"(191, 164)",0.305465984
"(164, 191)",0.305465984
"(191, 165)",2.552032834
"(165, 191)",2.552032834
"(191, 166)",6.894546205
"(166, 191)",6.894546205
"(191, 167)",4.524699348
"(167, 191)",4.524699348
"(191, 168)",8.387203621
"(168, 191)",8.387203621
"(191, 169)",2.6311955
"(169, 191)",2.6311955
"(192, 120)",2.320447862
"(120, 192)",2.320447862
"(192, 121)",11.89285453
"(121, 192)",11.89285453
"(192, 122)",2.12701507
"(122, 192)",2.12701507
"(192, 123)",3.961364399
"(123, 192)",3.961364399
"(192, 124)",3.101511209
"(124, 192)",3.101511209
"(192, 125)",6.561988446
"(125, 192)",6.561988446
"(192, 126)",4.176731588
"(126, 192)",4.176731588
"(192, 127)",2.686559656
"(127, 192)",2.686559656
"(192, 128)",1.931656028
"(128, 192)",1.931656028
"(192, 129)",3.139352703
"(129, 192)",3.139352703
"(192, 130)",3.891832984
"(130, 192)",3.891832984
"(192, 131)",1.871445178
"(131, 192)",1.871445178
"(192, 132)",1.523788103
"(132, 192)",1.523788103
"(192, 133)",2.395944439
"(133, 192)",2.395944439
"(192, 134)",6.345192104
"(134, 192)",6.345192104
"(192, 135)",7.302538403
"(135, 192)",7.302538403
"(192, 136)",8.461768141
"(136, 192)",8.461768141
"(192, 137)",0.001801976
"(137, 192)",0.001801976
"(192, 138)",9.144779144
"(138, 192)",9.144779144
"(192, 139)",7.089905247
"(139, 192)",7.089905247
"(192, 140)",6.03736491
"(140, 192)",6.03736491
"(192, 141)",1.002706383
"(141, 192)",1.002706383
"(192, 142)",11.69196528
"(142, 192)",11.69196528
"(192, 143)",2.536063599
"(143, 192)",2.536063599
"(192, 144)",4.592118101
"(144, 192)",4.592118101
"(192, 145)",15.26832821
"(145, 192)",15.26832821
"(192, 146)",1.868338323
"(146, 192)",1.868338323
"(192, 147)",2.676307034
"(147, 192)",2.676307034
"(192, 148)",17.0332704
"(148, 192)",17.0332704
"(192, 149)",1.928300624
"(149, 192)",1.928300624
"(192, 150)",5.337887576
"(150, 192)",5.337887576
"(192, 151)",15.66258811
"(151, 192)",15.66258811
"(192, 152)",2.28279278
"(152, 192)",2.28279278
"(192, 153)",1.625444399
"(153, 192)",1.625444399
"(192, 154)",11.24283833
"(154, 192)",11.24283833
"(192, 155)",14.37833853
"(155, 192)",14.37833853
"(192, 156)",3.83665524
"(156, 192)",3.83665524
"(192, 157)",1.018675617
"(157, 192)",1.018675617
"(192, 158)",1.036260417
"(158, 192)",1.036260417
"(192, 159)",6.371724645
"(159, 192)",6.371724645
"(192, 160)",1.204154861
"(160, 192)",1.204154861
"(192, 161)",3.284442832
"(161, 192)",3.284442832
"(192, 162)",7.371324173
"(162, 192)",7.371324173
"(192, 163)",15.27789733
"(163, 192)",15.27789733
"(192, 164)",0.82791472
"(164, 192)",0.82791472
"(192, 165)",3.166879439
"(165, 192)",3.166879439
"(192, 166)",9.312797863
"(166, 192)",9.312797863
"(192, 167)",4.167348886
"(167, 192)",4.167348886
"(192, 168)",10.80551742
"(168, 192)",10.80551742
"(192, 169)",1.819436425
"(169, 192)",1.819436425
"(193, 120)",3.029183625
"(120, 193)",3.029183625
"(193, 121)",11.80629755
"(121, 193)",11.80629755
"(193, 122)",2.051642768
"(122, 193)",2.051642768
"(193, 123)",3.370254167
"(123, 193)",3.370254167
"(193, 124)",2.510463114
"(124, 193)",2.510463114
"(193, 125)",7.221200939
"(125, 193)",7.221200939
"(193, 126)",3.331853439
"(126, 193)",3.331853439
"(193, 127)",3.267541541
"(127, 193)",3.267541541
"(193, 128)",2.003362241
"(128, 193)",2.003362241
"(193, 129)",2.144351321
"(129, 193)",2.144351321
"(193, 130)",4.551045478
"(130, 193)",4.551045478
"(193, 131)",2.472062386
"(131, 193)",2.472062386
"(193, 132)",2.183000597
"(132, 193)",2.183000597
"(193, 133)",2.320572137
"(133, 193)",2.320572137
"(193, 134)",7.00434246
"(134, 193)",7.00434246
"(193, 135)",8.016680094
"(135, 193)",8.016680094
"(193, 136)",9.120918498
"(136, 193)",9.120918498
"(193, 137)",0.750926854
"(137, 193)",0.750926854
"(193, 138)",9.803929501
"(138, 193)",9.803929501
"(193, 139)",7.161611461
"(139, 193)",7.161611461
"(193, 140)",5.203547165
"(140, 193)",5.203547165
"(193, 141)",1.661918877
"(141, 193)",1.661918877
"(193, 142)",12.35111564
"(142, 193)",12.35111564
"(193, 143)",3.195213956
"(143, 193)",3.195213956
"(193, 144)",4.978362315
"(144, 193)",4.978362315
"(193, 145)",15.18177123
"(145, 193)",15.18177123
"(193, 146)",2.52748868
"(146, 193)",2.52748868
"(193, 147)",3.335457391
"(147, 193)",3.335457391
"(193, 148)",16.94671342
"(148, 193)",16.94671342
"(193, 149)",2.509282509
"(149, 193)",2.509282509
"(193, 150)",5.724131789
"(150, 193)",5.724131789
"(193, 151)",15.57603113
"(151, 193)",15.57603113
"(193, 152)",2.207420478
"(152, 193)",2.207420478
"(193, 153)",2.284656893
"(153, 193)",2.284656893
"(193, 154)",11.90205082
"(154, 193)",11.90205082
"(193, 155)",14.29178155
"(155, 193)",14.29178155
"(193, 156)",4.475735313
"(156, 193)",4.475735313
"(193, 157)",1.677825974
"(157, 193)",1.677825974
"(193, 158)",0.785599355
"(158, 193)",0.785599355
"(193, 159)",6.608653408
"(159, 193)",6.608653408
"(193, 160)",1.275861074
"(160, 193)",1.275861074
"(193, 161)",3.943655326
"(161, 193)",3.943655326
"(193, 162)",8.03047453
"(162, 193)",8.03047453
"(193, 163)",15.19134035
"(163, 193)",15.19134035
"(193, 164)",1.487065077
"(164, 193)",1.487065077
"(193, 165)",3.826091933
"(165, 193)",3.826091933
"(193, 166)",9.972010356
"(166, 193)",9.972010356
"(193, 167)",3.576238653
"(167, 193)",3.576238653
"(193, 168)",11.46472991
"(168, 193)",11.46472991
"(193, 169)",1.891142639
"(169, 193)",1.891142639
"(194, 120)",4.220165421
"(120, 194)",4.220165421
"(194, 121)",15.81308417
"(121, 194)",15.81308417
"(194, 122)",6.214579919
"(122, 194)",6.214579919
"(194, 123)",9.329264194
"(123, 194)",9.329264194
"(194, 124)",6.994586936
"(124, 194)",6.994586936
"(194, 125)",1.732817308
"(125, 194)",1.732817308
"(194, 126)",8.311334222
"(126, 194)",8.311334222
"(194, 127)",4.679172178
"(127, 194)",4.679172178
"(194, 128)",7.990893197
"(128, 194)",7.990893197
"(194, 129)",7.368962963
"(129, 194)",7.368962963
"(194, 130)",1.675154079
"(130, 194)",1.675154079
"(194, 131)",3.836406691
"(131, 194)",3.836406691
"(194, 132)",4.567387536
"(132, 194)",4.567387536
"(194, 133)",6.483571425
"(133, 194)",6.483571425
"(194, 134)",2.201703864
"(134, 194)",2.201703864
"(194, 135)",2.854143414
"(135, 194)",2.854143414
"(194, 136)",3.836158143
"(136, 194)",3.836158143
"(194, 137)",5.028941914
"(137, 194)",5.028941914
"(194, 138)",3.620107446
"(138, 194)",3.620107446
"(194, 139)",13.77156975
"(139, 194)",13.77156975
"(194, 140)",11.68699432
"(140, 194)",11.68699432
"(194, 141)",4.87390985
"(141, 194)",4.87390985
"(194, 142)",7.424389256
"(142, 194)",7.424389256
"(194, 143)",3.397035257
"(143, 194)",3.397035257
"(194, 144)",0.70836294
"(144, 194)",0.70836294
